#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,46886,563816,0,563815,563813,130,1,130,0,0,0,1,1,192.168.100.2,80,198541,0,198541,1,10737157859,198538,10737259234,23,101375,0,1,1,1.60386E+12,1.60386E+12,174896.166,43.007,43.438,43.007,174788.867,43,43.022,1,1,0,0,1,0,1,0.081997,0.015,0.215,0.115182,3,54,54,44.135104,42.333,68.192,1.893958,27009,64,64,0,0,0,0,0,0,1,1,13,1,3893,8960,130,130,8708096,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1168,30080,28960,0,4177480,2896,14480,0,3,0,0,20,0,0,0,0,1,1,200,1,1878,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044135104,757.2167497,491.1375466
192.168.100.1,47056,754072,0,754071,754069,130,1,130,0,0,0,1,1,192.168.100.2,80,165024,0,165024,1,10737418497,165021,10737463402,10,44905,0,1,1,1.60386E+12,1.60386E+12,164257.817,43.08,44.184,43.08,164148.495,43.074,43.098,1,1,0,0,1,0,1,0.060998,0.018,0.144,0.071896,3,54,54,49.86849,42.764,82.274,3.74085,3627,64,64,0,0,0,0,0,0,1,1,13,1,197,8960,130,130,30720000,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,302,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04986849,670.1594534,522.9565861
192.168.100.1,47158,662499,0,662498,662496,130,1,130,0,0,0,1,1,192.168.100.2,80,165366,0,165366,1,10737418499,165363,10737464850,10,46351,0,1,1,1.60386E+12,1.60386E+12,164893.365,42.924,43.465,42.924,164784.737,42.917,42.94,1,1,0,0,1,0,1,0.051998,0.016,0.123,0.06149,3,54,54,49.949978,42.584,81.816,3.886746,3377,64,64,0,0,0,0,0,0,1,1,13,1,2667,8960,130,130,55738368,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,748,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049949978,669.0661605,520.9410263
192.168.100.1,47364,691401,0,691400,691398,130,1,130,0,0,0,1,1,192.168.100.2,80,165320,0,165320,1,10737418501,165317,10737461954,12,43453,0,1,1,1.60386E+12,1.60386E+12,164573.62,43.058,44.21,43.058,164471.614,43.052,43.073,1,1,0,0,1,0,1,0.072998,0.015,0.188,0.099594,3,54,54,49.633373,42.703,61.831,3.585241,4675,64,64,0,0,0,0,0,0,1,1,13,1,458,8960,130,130,25903104,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,12,0,0,0,0,1,1,200,1,623,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049633373,673.3340488,521.9530058
192.168.100.1,47518,689747,0,689746,689744,130,1,130,0,0,0,1,1,192.168.100.2,80,165016,0,165016,1,10737418499,165013,10737419962,8,1463,0,1,1,1.60386E+12,1.60386E+12,164903.692,42.997,43.57,42.997,164794.624,42.991,43.039,1,1,0,0,1,0,1,0.087664,0.042,0.161,0.064143,3,54,54,49.787157,42.89,68.945,3.62724,3642,64,64,0,0,0,0,0,0,1,1,13,1,1215,8960,130,130,18825216,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,131,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049787157,671.2542353,520.906225
192.168.100.1,47648,648813,0,648812,648810,130,1,130,0,0,0,1,1,192.168.100.2,80,165003,0,165003,1,10736441101,165000,10736486002,10,44901,0,1,1,1.60386E+12,1.60386E+12,164716.742,42.917,43.338,42.917,164613.415,42.911,42.932,1,1,0,0,1,0,1,0.114663,0.015,0.313,0.171762,3,54,54,50.09111,42.627,62.983,3.575098,2590,64,64,0,0,0,0,0,0,1,1,13,1,996,8960,130,130,13664256,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,8,0,0,0,0,1,1,200,1,609,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.05009111,667.1810627,521.4520818
192.168.100.1,47874,733432,0,733431,733429,130,1,130,0,0,0,1,1,192.168.100.2,80,166280,0,166280,1,10737418499,166277,10737469194,14,50695,0,1,1,1.60386E+12,1.60386E+12,164999.335,42.855,44.215,42.855,164900.438,42.849,42.871,1,1,0,0,1,0,1,0.050665,0.016,0.12,0.060044,3,54,54,49.584928,42.617,84.408,3.565283,4235,64,64,0,0,0,0,0,0,1,1,13,1,849,8960,130,130,13352960,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1152,30080,28960,0,4177480,2896,14480,0,1,0,0,13,0,0,0,0,1,1,200,1,735,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049584928,673.9919033,520.6066652
192.168.100.1,47982,655180,0,655179,655177,130,1,130,0,0,0,1,1,192.168.100.2,80,165472,0,165472,1,10737418497,165469,10737464850,10,46353,0,1,1,1.60386E+12,1.60386E+12,164225.727,42.963,43.687,42.963,164117.896,42.957,42.987,1,1,0,0,1,0,1,0.072331,0.015,0.178,0.091621,3,54,54,50.279413,42.631,83.393,3.892467,2673,64,64,0,0,0,0,0,0,1,1,13,1,1045,8960,130,130,8839168,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1152,30080,28960,0,4177480,2896,14480,0,0,0,0,10,0,0,0,0,1,1,200,1,458,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050279413,664.682382,523.0588433
192.168.100.1,48154,698297,0,698296,698294,130,1,130,0,0,0,1,1,192.168.100.2,80,167676,0,167676,1,10737418499,167673,10737474986,20,56487,0,1,1,1.60386E+12,1.60386E+12,164503.881,42.869,43.419,42.869,164399.984,42.863,42.885,1,1,0,0,1,0,1,0.056665,0.016,0.137,0.069573,3,54,54,49.502532,42.53,66.33,3.351835,3971,64,64,0,0,0,0,0,0,1,1,13,1,2401,8960,130,130,9199616,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,19,0,0,0,0,1,1,200,1,862,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049502532,675.1137497,522.1749138
192.168.100.1,48284,698789,0,698788,698786,130,1,130,0,0,0,1,1,192.168.100.2,80,190923,0,190923,1,10737418499,190920,10737476434,18,57935,0,1,1,1.60386E+12,1.60386E+12,171535.399,42.958,43.306,42.958,171430.198,42.952,42.975,1,1,0,0,1,0,1,0.052998,0.017,0.122,0.059775,3,54,54,44.586946,42.344,67.867,2.706116,20675,64,64,0,0,0,0,0,0,1,1,13,1,1735,8960,130,130,12271616,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,18,0,0,0,0,1,1,200,1,893,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044586946,749.543151,500.7701732
192.168.100.1,48492,671058,0,671057,671055,130,1,130,0,0,0,1,1,192.168.100.2,80,165767,0,165767,1,10737418499,165764,10737467746,12,49247,0,1,1,1.60386E+12,1.60386E+12,164100.496,42.933,43.362,42.933,163996.921,42.927,42.949,1,1,0,0,1,0,1,0.050332,0.015,0.12,0.060335,3,54,54,49.973277,42.543,62.213,3.779645,2840,64,64,0,0,0,0,0,0,1,1,13,1,1715,8960,130,130,9781248,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,11,0,0,0,0,1,1,200,1,235,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049973277,668.7542224,523.4581495
192.168.100.1,48606,713903,0,713902,713900,130,1,130,0,0,0,1,1,192.168.100.2,80,165292,0,165292,1,10737418501,165289,10737461954,11,43453,0,1,1,1.60386E+12,1.60386E+12,165131.69,42.907,43.461,42.907,165030.919,42.901,42.923,1,1,0,0,1,0,1,0.051665,0.016,0.123,0.061776,3,54,54,50.432414,42.715,63.844,3.731852,2296,64,64,0,0,0,0,0,0,1,1,13,1,563,8960,130,130,9175040,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,9,0,0,0,0,1,1,200,1,775,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050432414,662.6658799,520.189042
192.168.100.1,48720,699799,0,699798,699796,130,1,130,0,0,0,1,1,192.168.100.2,80,169585,0,169585,1,10737418499,169582,10737472090,15,53591,0,1,1,1.60386E+12,1.60386E+12,164978.8,43.1,43.533,43.1,164868.69,43.094,43.116,1,1,0,0,1,0,1,0.055665,0.016,0.135,0.068705,3,54,54,47.88047,42.458,75.606,2.912277,11833,64,64,0,0,0,0,0,0,1,1,13,1,2012,8960,130,130,42680320,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1168,30080,28960,0,4177480,2896,14480,0,0,0,0,15,0,0,0,0,1,1,200,1,645,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04788047,697.9847942,520.6716058
192.168.100.1,48902,658008,0,658007,658005,130,1,130,0,0,0,1,1,192.168.100.2,80,183554,0,183554,1,10737418497,183551,10737477882,18,59385,0,1,1,1.60386E+12,1.60386E+12,170160.51,43.01,43.425,43.01,170051.282,43.004,43.026,1,1,0,0,1,0,1,0.043665,0.016,0.098,0.047057,3,54,54,45.081963,42.374,84.705,2.770254,22656,64,64,0,0,0,0,0,0,1,1,13,1,1841,8960,130,130,45137920,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,18,0,0,0,0,1,1,200,1,290,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045081963,741.3128838,504.816441
192.168.100.1,49000,638027,0,638026,638024,130,1,130,0,0,0,1,1,192.168.100.2,80,169104,0,169104,1,10737418501,169101,10737472090,14,53589,0,1,1,1.60386E+12,1.60386E+12,166045.078,43.036,43.387,43.036,165942.789,43.03,43.053,1,1,0,0,1,0,1,0.247325,0.017,0.704,0.39549,3,54,54,48.247526,42.506,67.269,3.80173,5311,64,64,0,0,0,0,0,0,1,1,13,1,2089,8960,130,130,9134080,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,2173,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048247526,692.6746876,517.3280518
192.168.100.1,49166,617824,0,617823,617821,130,1,130,0,0,0,1,1,192.168.100.2,80,182807,0,182807,1,10737418497,182804,10737488018,20,69521,0,1,1,1.60386E+12,1.60386E+12,171443.881,43.15,43.907,43.15,171337.497,43.143,43.174,1,1,0,0,1,0,1,0.056331,0.024,0.112,0.048418,3,54,54,45.821581,42.399,83.142,3.254304,18134,64,64,0,0,0,0,0,0,1,1,13,1,3092,8960,130,130,52330496,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,19,0,0,0,0,1,1,200,1,513,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045821581,729.3471607,501.0380286
192.168.100.1,49282,638986,0,638985,638983,130,1,130,0,0,0,1,1,192.168.100.2,80,172039,0,172039,1,10737418499,172036,10737470642,14,52143,0,1,1,1.60386E+12,1.60386E+12,168005.338,42.939,43.457,42.939,167899.127,42.933,42.955,1,1,0,0,1,0,1,0.058998,0.016,0.144,0.073614,3,54,54,45.661501,42.359,67.673,3.643818,9208,64,64,0,0,0,0,0,0,1,1,13,1,1797,8960,130,130,9478144,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,13,0,0,0,0,1,1,200,1,1010,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045661501,731.9041045,511.2918801
192.168.100.1,49454,669382,0,669381,669379,130,1,130,0,0,0,1,1,192.168.100.2,80,221763,0,221763,1,10737418499,221760,10737699426,34,280927,0,1,1,1.60386E+12,1.60386E+12,188044.282,42.929,43.463,42.929,187947.045,42.89,42.945,1,1,0,0,1,0,1,0.053332,0.016,0.126,0.062939,3,54,54,44.465672,42.319,84.846,2.462737,42992,64,64,0,0,0,0,0,0,1,1,13,1,2940,8960,130,130,35430400,8192,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,32,0,0,0,0,1,1,200,1,128,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044465672,751.5874268,456.8157803
192.168.100.1,49668,518762,0,518761,518759,130,1,130,0,0,0,1,1,192.168.100.2,80,223519,0,223519,1,10737418497,223516,10737492362,29,73865,0,1,1,1.60386E+12,1.60386E+12,188569.155,42.838,43.297,42.838,188471.222,42.832,42.855,1,1,0,0,1,0,1,0.035665,0.017,0.07,0.029771,3,54,54,43.973059,42.327,84.667,1.659703,59284,64,64,0,0,0,0,0,0,1,1,13,1,4103,8960,130,130,63266816,8192,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4184720,2896,14480,0,0,0,0,29,0,0,0,0,1,1,200,1,799,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33477760,0.043973059,761.3243372,455.5354713
192.168.100.1,49850,657153,0,657152,657150,130,1,130,0,0,0,1,1,192.168.100.2,80,174061,0,174061,1,10737418499,174058,10737474986,19,56487,0,1,1,1.60386E+12,1.60386E+12,166624.133,42.886,43.491,42.886,166522.972,42.882,42.903,1,1,0,0,1,0,1,0.067331,0.017,0.165,0.084595,3,54,54,45.628382,42.379,65.829,3.355936,10133,64,64,0,0,0,0,0,0,1,1,13,1,4720,8960,130,130,9936896,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,3,0,0,16,0,0,0,0,1,1,200,1,692,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045628382,732.4353513,515.5303637
192.168.100.1,50076,668025,0,668024,668022,130,1,130,0,0,0,1,1,192.168.100.2,80,165041,0,165041,1,10737418499,165038,10737466298,12,47799,0,1,1,1.60386E+12,1.60386E+12,165304.736,43.058,43.511,43.058,165200.216,43.051,43.076,1,1,0,0,1,0,1,0.039332,0.018,0.077,0.032716,3,54,54,50.454986,42.681,68.594,3.965272,2375,64,64,0,0,0,0,0,0,1,1,13,1,408,8960,130,130,11747328,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1112,30080,28960,0,4177480,2896,14480,0,0,0,0,12,0,0,0,0,1,1,200,1,438,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050454986,662.3694237,519.6447026
192.168.100.1,50168,723690,0,723689,723687,130,1,130,0,0,0,1,1,192.168.100.2,80,166202,0,166202,1,10736571419,166199,10736619218,11,47799,0,1,1,1.60386E+12,1.60386E+12,165371.789,42.862,43.209,42.862,165267.744,42.856,42.88,1,1,0,0,1,0,1,0.10833,0.018,0.287,0.154733,3,54,54,49.447816,42.621,80.482,3.256493,6381,64,64,0,0,0,0,0,0,1,1,13,1,2514,8960,130,130,33767424,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,10,0,0,1,0,1,1,200,1,110,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049447816,675.8607903,519.393025
192.168.100.1,50290,581653,0,581652,581650,130,1,130,0,0,0,1,1,192.168.100.2,80,209995,0,209995,1,10737418499,209992,10737566210,24,147711,0,1,1,1.60386E+12,1.60386E+12,184352.423,43.069,43.424,43.069,184243.835,43.063,43.086,1,1,0,0,1,0,1,0.061331,0.017,0.15,0.076788,3,54,54,44.541156,42.392,82.7,2.641604,34209,64,64,0,0,0,0,0,0,1,1,13,1,2863,8960,130,130,31399936,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,23,0,0,0,0,1,1,200,1,69,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044541156,750.3137099,465.9582352
192.168.100.1,50458,769373,0,769372,769370,130,1,130,0,0,0,1,1,192.168.100.2,80,165022,0,165022,1,10737418499,165019,10737460506,10,42007,0,1,1,1.60386E+12,1.60386E+12,165361.68,42.774,43.165,42.774,165262.8,42.768,42.789,1,1,0,0,1,0,1,0.054998,0.014,0.136,0.07015,3,54,54,50.625901,42.751,71.726,3.862919,2188,64,64,0,0,0,0,0,0,1,1,13,1,1288,8960,130,130,9437184,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,3,0,0,7,0,0,0,0,1,1,200,1,53,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050625901,660.1332389,519.4654774
192.168.100.1,50574,719714,0,719713,719711,130,1,130,0,0,0,1,1,192.168.100.2,80,165031,0,165031,1,10737418499,165028,10737461954,32,43455,0,1,1,1.60386E+12,1.60386E+12,164838.81,43.025,43.474,43.025,164733.966,43.019,43.042,1,1,0,0,1,0,1,0.036332,0.017,0.074,0.032624,3,54,54,49.950265,42.689,60.214,3.696573,2375,64,64,0,0,0,0,0,0,1,1,13,1,2248,8960,130,130,12926976,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,25,0,0,7,0,0,0,0,1,1,200,1,92,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049950265,669.0623163,521.1132963
192.168.100.1,50746,713231,0,713230,713228,130,1,130,0,0,0,1,1,192.168.100.2,80,165254,0,165254,1,10737418499,165251,10737474986,11,56487,0,1,1,1.60386E+12,1.60386E+12,164747.091,42.833,43.308,42.833,164638.855,42.826,42.857,1,1,0,0,1,0,1,0.056331,0.024,0.112,0.048418,3,54,54,49.932112,42.734,70.255,3.570249,3465,64,64,0,0,0,0,0,0,1,1,13,1,1198,8960,130,130,38952960,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,11,0,0,0,0,1,1,200,1,472,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049932112,669.3055563,521.4040464
192.168.100.1,50832,616227,0,616226,616224,130,1,130,0,0,0,1,1,192.168.100.2,80,223641,0,223641,1,10737418497,223638,10737480778,46,62281,0,1,1,1.60386E+12,1.60386E+12,188271.112,42.936,43.317,42.936,188172.744,42.929,42.966,1,1,0,0,1,0,1,0.042999,0.02,0.079,0.031575,3,54,54,43.926062,42.351,68.159,1.835784,41763,64,64,0,0,0,0,0,0,1,1,13,1,2915,8960,130,130,13320192,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,25,0,0,21,0,0,0,0,1,1,200,1,659,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043926062,760.8203075,456.2561155
192.168.100.1,51032,794347,0,794346,794344,130,1,130,0,0,0,1,1,192.168.100.2,80,169458,0,169458,1,10737418501,169455,10737472090,14,53589,0,1,1,1.60386E+12,1.60386E+12,164572.292,42.743,43.232,42.743,164467.233,42.735,42.767,1,1,0,0,1,0,1,0.077664,0.024,0.178,0.086962,3,54,54,48.465114,42.449,110.79,3.177776,8905,64,64,0,0,0,0,0,0,1,1,13,1,3415,8960,130,130,35643392,8192,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,772,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048465114,689.5648693,521.9577104
192.168.100.1,51206,698589,0,698588,698586,130,1,130,0,0,0,1,1,192.168.100.2,80,165089,0,165089,1,10737418501,165086,10737421410,8,2909,0,1,1,1.60386E+12,1.60386E+12,164030.897,42.82,44.383,42.82,163923.853,42.814,42.835,1,1,0,0,1,0,1,0.034332,0.015,0.068,0.029263,3,54,54,50.290192,42.576,66.849,3.900127,2420,64,64,0,0,0,0,0,0,1,1,13,1,38,8960,130,130,8470528,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,828,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050290192,664.5399167,523.6779951
192.168.100.1,51348,653691,0,653690,653688,130,1,130,0,0,0,1,1,192.168.100.2,80,171654,0,171654,1,10737418497,171651,10737469194,16,50697,0,1,1,1.60386E+12,1.60386E+12,167812.333,42.816,43.212,42.816,167709.325,42.809,42.834,1,1,0,0,1,0,1,0.066998,0.018,0.164,0.084006,3,54,54,45.978468,42.412,68.177,3.533561,11669,64,64,0,0,0,0,0,0,1,1,13,1,1157,8960,130,130,13131776,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,16,0,0,0,0,1,1,200,1,364,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045978468,726.8584938,511.8798602
